order_id,customer_id,customer_name,customer_email,order_date,product_id,product_name,quantity,unit_price,order_status,country
11938,C006,Emma Wilson,emma.wilson@example.com,2026-05-18,P1002,Wireless Mouse,3,26.5,COMPLETED,India
11939,C007,Noah Patel,noah.patel@example.com,2026-05-19,P1003,USB-C Hub,4,39.99,CANCELLED,UK
11940,C008,Sofia Rossi,sofia.rossi@example.com,2026-05-20,P1004,Monitor,5,220.5,RETURNED,Germany
11941,C009,Liam O'Brien,liam.obrien@example.com,2026-05-21,P1005,Keyboard,1,46.0,PENDING,Canada
11942,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-22,P1006,Webcam,2,59.99,COMPLETED,Australia
11943,C011,Maria Santos,maria.santos@example.com,2026-05-23,P1007,Headphones,3,89.5,CANCELLED,Japan
11944,C012,Omar Farouk,omar.farouk@example.com,2026-05-24,P1008,Desk Chair,4,176.0,RETURNED,Brazil
11945,C001,John Smith,john@example.com,2026-05-25,P1001,Laptop,5,750.0,PENDING,USA
11946,C002,Priya Sharma,priya.sharma@example.com,2026-05-26,P1002,Wireless Mouse,1,26.0,COMPLETED,India
11947,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-27,P1003,USB-C Hub,2,40.99,CANCELLED,UK
11948,C004,Amina Hassan,amina.hassan@example.com,2026-05-28,P1004,Monitor,3,220.0,RETURNED,Germany
11949,C005,Wei Chen,wei.chen@example.com,2026-05-29,P1005,Keyboard,4,45.5,PENDING,Canada
11950,C006,Emma Wilson,emma.wilson@example.com,2026-05-30,P1006,Webcam,5,60.99,COMPLETED,Australia
11951,C007,Noah Patel,noah.patel@example.com,2026-05-31,P1007,Headphones,1,89.0,CANCELLED,Japan
11952,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-01,P1008,Desk Chair,2,175.5,RETURNED,Brazil
11953,C009,Liam O'Brien,liam.obrien@example.com,2026-06-02,P1001,Laptop,3,751.0,PENDING,USA
11954,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-06-03,P1002,Wireless Mouse,4,25.5,COMPLETED,India
11955,C011,Maria Santos,maria.santos@example.com,2026-06-04,P1003,USB-C Hub,5,40.49,CANCELLED,UK
11956,C012,Omar Farouk,omar.farouk@example.com,2026-06-05,P1004,Monitor,1,221.0,RETURNED,Germany
11957,C001,John Smith,john@example.com,2026-06-06,P1005,Keyboard,2,45.0,PENDING,Canada
11958,C002,Priya Sharma,priya.sharma@example.com,2026-06-07,P1006,Webcam,3,60.49,COMPLETED,Australia
11959,C003,Carlos Rivera,carlos.rivera@example.com,2026-06-08,P1007,Headphones,4,90.0,CANCELLED,Japan
11960,C004,Amina Hassan,amina.hassan@example.com,2026-06-09,P1008,Desk Chair,5,175.0,RETURNED,Brazil
11961,C005,Wei Chen,wei.chen@example.com,2026-06-10,P1001,Laptop,1,750.5,PENDING,USA
11962,C006,Emma Wilson,emma.wilson@example.com,2026-06-11,P1002,Wireless Mouse,2,26.5,COMPLETED,India
11963,C007,Noah Patel,noah.patel@example.com,2026-06-12,P1003,USB-C Hub,3,39.99,CANCELLED,UK
11964,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-13,P1004,Monitor,4,220.5,RETURNED,Germany
11965,C009,Liam O'Brien,liam.obrien@example.com,2026-06-14,P1005,Keyboard,5,46.0,PENDING,Canada
11966,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-06-15,P1006,Webcam,1,59.99,COMPLETED,Australia
11967,C011,Maria Santos,maria.santos@example.com,2026-06-16,P1007,Headphones,2,89.5,CANCELLED,Japan
11968,C012,Omar Farouk,omar.farouk@example.com,2026-06-17,P1008,Desk Chair,3,176.0,RETURNED,Brazil
11969,C001,John Smith,john@example.com,2026-06-18,P1001,Laptop,4,750.0,PENDING,USA
11970,C002,Priya Sharma,priya.sharma@example.com,2026-06-19,P1002,Wireless Mouse,5,26.0,COMPLETED,India
11971,C003,Carlos Rivera,carlos.rivera@example.com,2026-06-20,P1003,USB-C Hub,1,40.99,CANCELLED,UK
11972,C004,Amina Hassan,amina.hassan@example.com,2026-06-21,P1004,Monitor,2,220.0,RETURNED,Germany
11973,C005,Wei Chen,wei.chen@example.com,2026-06-22,P1005,Keyboard,3,45.5,PENDING,Canada
11974,C006,Emma Wilson,emma.wilson@example.com,2026-06-23,P1006,Webcam,4,60.99,COMPLETED,Australia
11975,C007,Noah Patel,noah.patel@example.com,2026-06-24,P1007,Headphones,5,89.0,CANCELLED,Japan
11976,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-25,P1008,Desk Chair,1,175.5,RETURNED,Brazil
11977,C009,Liam O'Brien,liam.obrien@example.com,2026-06-26,P1001,Laptop,2,751.0,PENDING,USA
11978,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-06-27,P1002,Wireless Mouse,3,25.5,COMPLETED,India
11979,C011,Maria Santos,maria.santos@example.com,2026-06-28,P1003,USB-C Hub,4,40.49,CANCELLED,UK
11980,C012,Omar Farouk,omar.farouk@example.com,2026-06-29,P1004,Monitor,5,221.0,RETURNED,Germany
11981,C001,John Smith,john@example.com,2026-06-30,P1005,Keyboard,1,45.0,PENDING,Canada
11982,C002,Priya Sharma,priya.sharma@example.com,2026-07-01,P1006,Webcam,2,60.49,COMPLETED,Australia
11983,C003,Carlos Rivera,carlos.rivera@example.com,2026-07-02,P1007,Headphones,3,90.0,CANCELLED,Japan
11984,C004,Amina Hassan,amina.hassan@example.com,2026-07-03,P1008,Desk Chair,4,175.0,RETURNED,Brazil
11985,C005,Wei Chen,wei.chen@example.com,2026-07-04,P1001,Laptop,5,750.5,PENDING,USA
11986,C006,Emma Wilson,emma.wilson@example.com,2026-07-05,P1002,Wireless Mouse,1,26.5,COMPLETED,India
11987,C007,Noah Patel,noah.patel@example.com,2026-07-06,P1003,USB-C Hub,2,39.99,CANCELLED,UK
11988,C008,Sofia Rossi,sofia.rossi@example.com,2026-07-07,P1004,Monitor,3,220.5,RETURNED,Germany
11989,C009,Liam O'Brien,liam.obrien@example.com,2026-07-08,P1005,Keyboard,4,46.0,PENDING,Canada
11990,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-07-09,P1006,Webcam,5,59.99,COMPLETED,Australia
11991,C011,Maria Santos,maria.santos@example.com,2026-07-10,P1007,Headphones,1,89.5,CANCELLED,Japan
11992,C012,Omar Farouk,omar.farouk@example.com,2026-07-11,P1008,Desk Chair,2,176.0,RETURNED,Brazil
11993,C001,John Smith,john@example.com,2026-07-12,P1001,Laptop,3,750.0,PENDING,USA
11994,C002,Priya Sharma,priya.sharma@example.com,2026-07-13,P1002,Wireless Mouse,4,26.0,COMPLETED,India
11995,C003,Carlos Rivera,carlos.rivera@example.com,2026-07-14,P1003,USB-C Hub,5,40.99,CANCELLED,UK
11996,C004,Amina Hassan,amina.hassan@example.com,2026-07-15,P1004,Monitor,1,220.0,RETURNED,Germany
11997,C005,Wei Chen,wei.chen@example.com,2026-07-16,P1005,Keyboard,2,45.5,PENDING,Canada
11998,C006,Emma Wilson,emma.wilson@example.com,2026-07-17,P1006,Webcam,3,60.99,COMPLETED,Australia
11999,C007,Noah Patel,noah.patel@example.com,2026-07-18,P1007,Headphones,4,89.0,CANCELLED,Japan
12000,C008,Sofia Rossi,sofia.rossi@example.com,2026-07-19,P1008,Desk Chair,5,175.5,RETURNED,Brazil
12001,C009,Liam O'Brien,liam.obrien@example.com,2026-01-01,P1001,Laptop,1,751.0,PENDING,USA
12002,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-01-02,P1002,Wireless Mouse,2,25.5,COMPLETED,India
12003,C011,Maria Santos,maria.santos@example.com,2026-01-03,P1003,USB-C Hub,3,40.49,CANCELLED,UK
12004,C012,Omar Farouk,omar.farouk@example.com,2026-01-04,P1004,Monitor,4,221.0,RETURNED,Germany
12005,C001,John Smith,john@example.com,2026-01-05,P1005,Keyboard,5,45.0,PENDING,Canada
12006,C002,Priya Sharma,priya.sharma@example.com,2026-01-06,P1006,Webcam,1,60.49,COMPLETED,Australia
12007,C003,Carlos Rivera,carlos.rivera@example.com,2026-01-07,P1007,Headphones,2,90.0,CANCELLED,Japan
12008,C004,Amina Hassan,amina.hassan@example.com,2026-01-08,P1008,Desk Chair,3,175.0,RETURNED,Brazil
12009,C005,Wei Chen,wei.chen@example.com,2026-01-09,P1001,Laptop,4,750.5,PENDING,USA
12010,C006,Emma Wilson,emma.wilson@example.com,2026-01-10,P1002,Wireless Mouse,5,26.5,COMPLETED,India
12011,C007,Noah Patel,noah.patel@example.com,2026-01-11,P1003,USB-C Hub,1,39.99,CANCELLED,UK
12012,C008,Sofia Rossi,sofia.rossi@example.com,2026-01-12,P1004,Monitor,2,220.5,RETURNED,Germany
12013,C009,Liam O'Brien,liam.obrien@example.com,2026-01-13,P1005,Keyboard,3,46.0,PENDING,Canada
12014,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-01-14,P1006,Webcam,4,59.99,COMPLETED,Australia
12015,C011,Maria Santos,maria.santos@example.com,2026-01-15,P1007,Headphones,5,89.5,CANCELLED,Japan
12016,C012,Omar Farouk,omar.farouk@example.com,2026-01-16,P1008,Desk Chair,1,176.0,RETURNED,Brazil
12017,C001,John Smith,john@example.com,2026-01-17,P1001,Laptop,2,750.0,PENDING,USA
12018,C002,Priya Sharma,priya.sharma@example.com,2026-01-18,P1002,Wireless Mouse,3,26.0,COMPLETED,India
12019,C003,Carlos Rivera,carlos.rivera@example.com,2026-01-19,P1003,USB-C Hub,4,40.99,CANCELLED,UK
12020,C004,Amina Hassan,amina.hassan@example.com,2026-01-20,P1004,Monitor,5,220.0,RETURNED,Germany
12021,C005,Wei Chen,wei.chen@example.com,2026-01-21,P1005,Keyboard,1,45.5,PENDING,Canada
12022,C006,Emma Wilson,emma.wilson@example.com,2026-01-22,P1006,Webcam,2,60.99,COMPLETED,Australia
12023,C007,Noah Patel,noah.patel@example.com,2026-01-23,P1007,Headphones,3,89.0,CANCELLED,Japan
12024,C008,Sofia Rossi,sofia.rossi@example.com,2026-01-24,P1008,Desk Chair,4,175.5,RETURNED,Brazil
12025,C009,Liam O'Brien,liam.obrien@example.com,2026-01-25,P1001,Laptop,5,751.0,PENDING,USA
12026,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-01-26,P1002,Wireless Mouse,1,25.5,COMPLETED,India
12027,C011,Maria Santos,maria.santos@example.com,2026-01-27,P1003,USB-C Hub,2,40.49,CANCELLED,UK
12028,C012,Omar Farouk,omar.farouk@example.com,2026-01-28,P1004,Monitor,3,221.0,RETURNED,Germany
12029,C001,John Smith,john@example.com,2026-01-29,P1005,Keyboard,4,45.0,PENDING,Canada
12030,C002,Priya Sharma,priya.sharma@example.com,2026-01-30,P1006,Webcam,5,60.49,COMPLETED,Australia
12031,C003,Carlos Rivera,carlos.rivera@example.com,2026-01-31,P1007,Headphones,1,90.0,CANCELLED,Japan
12032,C004,Amina Hassan,amina.hassan@example.com,2026-02-01,P1008,Desk Chair,2,175.0,RETURNED,Brazil
12033,C005,Wei Chen,wei.chen@example.com,2026-02-02,P1001,Laptop,3,750.5,PENDING,USA
12034,C006,Emma Wilson,emma.wilson@example.com,2026-02-03,P1002,Wireless Mouse,4,26.5,COMPLETED,India
12035,C007,Noah Patel,noah.patel@example.com,2026-02-04,P1003,USB-C Hub,5,39.99,CANCELLED,UK
12036,C008,Sofia Rossi,sofia.rossi@example.com,2026-02-05,P1004,Monitor,1,220.5,RETURNED,Germany
12037,C009,Liam O'Brien,liam.obrien@example.com,2026-02-06,P1005,Keyboard,2,46.0,PENDING,Canada
12038,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-02-07,P1006,Webcam,3,59.99,COMPLETED,Australia
12039,C011,Maria Santos,maria.santos@example.com,2026-02-08,P1007,Headphones,4,89.5,CANCELLED,Japan
12040,C012,Omar Farouk,omar.farouk@example.com,2026-02-09,P1008,Desk Chair,5,176.0,RETURNED,Brazil
12041,C001,John Smith,john@example.com,2026-02-10,P1001,Laptop,1,750.0,PENDING,USA
12042,C002,Priya Sharma,priya.sharma@example.com,2026-02-11,P1002,Wireless Mouse,2,26.0,COMPLETED,India
12043,C003,Carlos Rivera,carlos.rivera@example.com,2026-02-12,P1003,USB-C Hub,3,40.99,CANCELLED,UK
12044,C004,Amina Hassan,amina.hassan@example.com,2026-02-13,P1004,Monitor,4,220.0,RETURNED,Germany
12045,C005,Wei Chen,wei.chen@example.com,2026-02-14,P1005,Keyboard,5,45.5,PENDING,Canada
12046,C006,Emma Wilson,emma.wilson@example.com,2026-02-15,P1006,Webcam,1,60.99,COMPLETED,Australia
12047,C007,Noah Patel,noah.patel@example.com,2026-02-16,P1007,Headphones,2,89.0,CANCELLED,Japan
12048,C008,Sofia Rossi,sofia.rossi@example.com,2026-02-17,P1008,Desk Chair,3,175.5,RETURNED,Brazil
12049,C009,Liam O'Brien,liam.obrien@example.com,2026-02-18,P1001,Laptop,4,751.0,PENDING,USA
12050,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-02-19,P1002,Wireless Mouse,5,25.5,COMPLETED,India
12051,C011,Maria Santos,maria.santos@example.com,2026-02-20,P1003,USB-C Hub,1,40.49,CANCELLED,UK
12052,C012,Omar Farouk,omar.farouk@example.com,2026-02-21,P1004,Monitor,2,221.0,RETURNED,Germany
12053,C001,John Smith,john@example.com,2026-02-22,P1005,Keyboard,3,45.0,PENDING,Canada
12054,C002,Priya Sharma,priya.sharma@example.com,2026-02-23,P1006,Webcam,4,60.49,COMPLETED,Australia
12055,C003,Carlos Rivera,carlos.rivera@example.com,2026-02-24,P1007,Headphones,5,90.0,CANCELLED,Japan
12056,C004,Amina Hassan,amina.hassan@example.com,2026-02-25,P1008,Desk Chair,1,175.0,RETURNED,Brazil
12057,C005,Wei Chen,wei.chen@example.com,2026-02-26,P1001,Laptop,2,750.5,PENDING,USA
12058,C006,Emma Wilson,emma.wilson@example.com,2026-02-27,P1002,Wireless Mouse,3,26.5,COMPLETED,India
12059,C007,Noah Patel,noah.patel@example.com,2026-02-28,P1003,USB-C Hub,4,39.99,CANCELLED,UK
12060,C008,Sofia Rossi,sofia.rossi@example.com,2026-03-01,P1004,Monitor,5,220.5,RETURNED,Germany
12061,C009,Liam O'Brien,liam.obrien@example.com,2026-03-02,P1005,Keyboard,1,46.0,PENDING,Canada
12062,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-03-03,P1006,Webcam,2,59.99,COMPLETED,Australia
12063,C011,Maria Santos,maria.santos@example.com,2026-03-04,P1007,Headphones,3,89.5,CANCELLED,Japan
12064,C012,Omar Farouk,omar.farouk@example.com,2026-03-05,P1008,Desk Chair,4,176.0,RETURNED,Brazil
12065,C001,John Smith,john@example.com,2026-03-06,P1001,Laptop,5,750.0,PENDING,USA
12066,C002,Priya Sharma,priya.sharma@example.com,2026-03-07,P1002,Wireless Mouse,1,26.0,COMPLETED,India
12067,C003,Carlos Rivera,carlos.rivera@example.com,2026-03-08,P1003,USB-C Hub,2,40.99,CANCELLED,UK
12068,C004,Amina Hassan,amina.hassan@example.com,2026-03-09,P1004,Monitor,3,220.0,RETURNED,Germany
12069,C005,Wei Chen,wei.chen@example.com,2026-03-10,P1005,Keyboard,4,45.5,PENDING,Canada
12070,C006,Emma Wilson,emma.wilson@example.com,2026-03-11,P1006,Webcam,5,60.99,COMPLETED,Australia
12071,C007,Noah Patel,noah.patel@example.com,2026-03-12,P1007,Headphones,1,89.0,CANCELLED,Japan
12072,C008,Sofia Rossi,sofia.rossi@example.com,2026-03-13,P1008,Desk Chair,2,175.5,RETURNED,Brazil
12073,C009,Liam O'Brien,liam.obrien@example.com,2026-03-14,P1001,Laptop,3,751.0,PENDING,USA
12074,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-03-15,P1002,Wireless Mouse,4,25.5,COMPLETED,India
12075,C011,Maria Santos,maria.santos@example.com,2026-03-16,P1003,USB-C Hub,5,40.49,CANCELLED,UK
12076,C012,Omar Farouk,omar.farouk@example.com,2026-03-17,P1004,Monitor,1,221.0,RETURNED,Germany
12077,C001,John Smith,john@example.com,2026-03-18,P1005,Keyboard,2,45.0,PENDING,Canada
12078,C002,Priya Sharma,priya.sharma@example.com,2026-03-19,P1006,Webcam,3,60.49,COMPLETED,Australia
12079,C003,Carlos Rivera,carlos.rivera@example.com,2026-03-20,P1007,Headphones,4,90.0,CANCELLED,Japan
12080,C004,Amina Hassan,amina.hassan@example.com,2026-03-21,P1008,Desk Chair,5,175.0,RETURNED,Brazil
12081,C005,Wei Chen,wei.chen@example.com,2026-03-22,P1001,Laptop,1,750.5,PENDING,USA
12082,C006,Emma Wilson,emma.wilson@example.com,2026-03-23,P1002,Wireless Mouse,2,26.5,COMPLETED,India
12083,C007,Noah Patel,noah.patel@example.com,2026-03-24,P1003,USB-C Hub,3,39.99,CANCELLED,UK
12084,C008,Sofia Rossi,sofia.rossi@example.com,2026-03-25,P1004,Monitor,4,220.5,RETURNED,Germany
12085,C009,Liam O'Brien,liam.obrien@example.com,2026-03-26,P1005,Keyboard,5,46.0,PENDING,Canada
12086,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-03-27,P1006,Webcam,1,59.99,COMPLETED,Australia
12087,C011,Maria Santos,maria.santos@example.com,2026-03-28,P1007,Headphones,2,89.5,CANCELLED,Japan
12088,C012,Omar Farouk,omar.farouk@example.com,2026-03-29,P1008,Desk Chair,3,176.0,RETURNED,Brazil
12089,C001,John Smith,john@example.com,2026-03-30,P1001,Laptop,4,750.0,PENDING,USA
12090,C002,Priya Sharma,priya.sharma@example.com,2026-03-31,P1002,Wireless Mouse,5,26.0,COMPLETED,India
12091,C003,Carlos Rivera,carlos.rivera@example.com,2026-04-01,P1003,USB-C Hub,1,40.99,CANCELLED,UK
12092,C004,Amina Hassan,amina.hassan@example.com,2026-04-02,P1004,Monitor,2,220.0,RETURNED,Germany
12093,C005,Wei Chen,wei.chen@example.com,2026-04-03,P1005,Keyboard,3,45.5,PENDING,Canada
12094,C006,Emma Wilson,emma.wilson@example.com,2026-04-04,P1006,Webcam,4,60.99,COMPLETED,Australia
12095,C007,Noah Patel,noah.patel@example.com,2026-04-05,P1007,Headphones,5,89.0,CANCELLED,Japan
12096,C008,Sofia Rossi,sofia.rossi@example.com,2026-04-06,P1008,Desk Chair,1,175.5,RETURNED,Brazil
12097,C009,Liam O'Brien,liam.obrien@example.com,2026-04-07,P1001,Laptop,2,751.0,PENDING,USA
12098,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-04-08,P1002,Wireless Mouse,3,25.5,COMPLETED,India
12099,C011,Maria Santos,maria.santos@example.com,2026-04-09,P1003,USB-C Hub,4,40.49,CANCELLED,UK
12100,C012,Omar Farouk,omar.farouk@example.com,2026-04-10,P1004,Monitor,5,221.0,RETURNED,Germany
12101,C001,John Smith,john@example.com,2026-04-11,P1005,Keyboard,1,45.0,PENDING,Canada
12102,C002,Priya Sharma,priya.sharma@example.com,2026-04-12,P1006,Webcam,2,60.49,COMPLETED,Australia
12103,C003,Carlos Rivera,carlos.rivera@example.com,2026-04-13,P1007,Headphones,3,90.0,CANCELLED,Japan
12104,C004,Amina Hassan,amina.hassan@example.com,2026-04-14,P1008,Desk Chair,4,175.0,RETURNED,Brazil
12105,C005,Wei Chen,wei.chen@example.com,2026-04-15,P1001,Laptop,5,750.5,PENDING,USA
12106,C006,Emma Wilson,emma.wilson@example.com,2026-04-16,P1002,Wireless Mouse,1,26.5,COMPLETED,India
12107,C007,Noah Patel,noah.patel@example.com,2026-04-17,P1003,USB-C Hub,2,39.99,CANCELLED,UK
12108,C008,Sofia Rossi,sofia.rossi@example.com,2026-04-18,P1004,Monitor,3,220.5,RETURNED,Germany
12109,C009,Liam O'Brien,liam.obrien@example.com,2026-04-19,P1005,Keyboard,4,46.0,PENDING,Canada
12110,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-04-20,P1006,Webcam,5,59.99,COMPLETED,Australia
12111,C011,Maria Santos,maria.santos@example.com,2026-04-21,P1007,Headphones,1,89.5,CANCELLED,Japan
12112,C012,Omar Farouk,omar.farouk@example.com,2026-04-22,P1008,Desk Chair,2,176.0,RETURNED,Brazil
12113,C001,John Smith,john@example.com,2026-04-23,P1001,Laptop,3,750.0,PENDING,USA
12114,C002,Priya Sharma,priya.sharma@example.com,2026-04-24,P1002,Wireless Mouse,4,26.0,COMPLETED,India
12115,C003,Carlos Rivera,carlos.rivera@example.com,2026-04-25,P1003,USB-C Hub,5,40.99,CANCELLED,UK
12116,C004,Amina Hassan,amina.hassan@example.com,2026-04-26,P1004,Monitor,1,220.0,RETURNED,Germany
12117,C005,Wei Chen,wei.chen@example.com,2026-04-27,P1005,Keyboard,2,45.5,PENDING,Canada
12118,C006,Emma Wilson,emma.wilson@example.com,2026-04-28,P1006,Webcam,3,60.99,COMPLETED,Australia
12119,C007,Noah Patel,noah.patel@example.com,2026-04-29,P1007,Headphones,4,89.0,CANCELLED,Japan
12120,C008,Sofia Rossi,sofia.rossi@example.com,2026-04-30,P1008,Desk Chair,5,175.5,RETURNED,Brazil
12121,C009,Liam O'Brien,liam.obrien@example.com,2026-05-01,P1001,Laptop,1,751.0,PENDING,USA
12122,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-02,P1002,Wireless Mouse,2,25.5,COMPLETED,India
12123,C011,Maria Santos,maria.santos@example.com,2026-05-03,P1003,USB-C Hub,3,40.49,CANCELLED,UK
12124,C012,Omar Farouk,omar.farouk@example.com,2026-05-04,P1004,Monitor,4,221.0,RETURNED,Germany
12125,C001,John Smith,john@example.com,2026-05-05,P1005,Keyboard,5,45.0,PENDING,Canada
12126,C002,Priya Sharma,priya.sharma@example.com,2026-05-06,P1006,Webcam,1,60.49,COMPLETED,Australia
12127,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-07,P1007,Headphones,2,90.0,CANCELLED,Japan
12128,C004,Amina Hassan,amina.hassan@example.com,2026-05-08,P1008,Desk Chair,3,175.0,RETURNED,Brazil
12129,C005,Wei Chen,wei.chen@example.com,2026-05-09,P1001,Laptop,4,750.5,PENDING,USA
12130,C006,Emma Wilson,emma.wilson@example.com,2026-05-10,P1002,Wireless Mouse,5,26.5,COMPLETED,India
12131,C007,Noah Patel,noah.patel@example.com,2026-05-11,P1003,USB-C Hub,1,39.99,CANCELLED,UK
12132,C008,Sofia Rossi,sofia.rossi@example.com,2026-05-12,P1004,Monitor,2,220.5,RETURNED,Germany
12133,C009,Liam O'Brien,liam.obrien@example.com,2026-05-13,P1005,Keyboard,3,46.0,PENDING,Canada
12134,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-14,P1006,Webcam,4,59.99,COMPLETED,Australia
12135,C011,Maria Santos,maria.santos@example.com,2026-05-15,P1007,Headphones,5,89.5,CANCELLED,Japan
12136,C012,Omar Farouk,omar.farouk@example.com,2026-05-16,P1008,Desk Chair,1,176.0,RETURNED,Brazil
12137,C001,John Smith,john@example.com,2026-05-17,P1001,Laptop,2,750.0,PENDING,USA
12138,C002,Priya Sharma,priya.sharma@example.com,2026-05-18,P1002,Wireless Mouse,3,26.0,COMPLETED,India
12139,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-19,P1003,USB-C Hub,4,40.99,CANCELLED,UK
12140,C004,Amina Hassan,amina.hassan@example.com,2026-05-20,P1004,Monitor,5,220.0,RETURNED,Germany
12141,C005,Wei Chen,wei.chen@example.com,2026-05-21,P1005,Keyboard,1,45.5,PENDING,Canada
12142,C006,Emma Wilson,emma.wilson@example.com,2026-05-22,P1006,Webcam,2,60.99,COMPLETED,Australia
12143,C007,Noah Patel,noah.patel@example.com,2026-05-23,P1007,Headphones,3,89.0,CANCELLED,Japan
12144,C008,Sofia Rossi,sofia.rossi@example.com,2026-05-24,P1008,Desk Chair,4,175.5,RETURNED,Brazil
12145,C009,Liam O'Brien,liam.obrien@example.com,2026-05-25,P1001,Laptop,5,751.0,PENDING,USA
12146,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-05-26,P1002,Wireless Mouse,1,25.5,COMPLETED,India
12147,C011,Maria Santos,maria.santos@example.com,2026-05-27,P1003,USB-C Hub,2,40.49,CANCELLED,UK
12148,C012,Omar Farouk,omar.farouk@example.com,2026-05-28,P1004,Monitor,3,221.0,RETURNED,Germany
12149,C001,John Smith,john@example.com,2026-05-29,P1005,Keyboard,4,45.0,PENDING,Canada
12150,C002,Priya Sharma,priya.sharma@example.com,2026-05-30,P1006,Webcam,5,60.49,COMPLETED,Australia
12151,C003,Carlos Rivera,carlos.rivera@example.com,2026-05-31,P1007,Headphones,1,90.0,CANCELLED,Japan
12152,C004,Amina Hassan,amina.hassan@example.com,2026-06-01,P1008,Desk Chair,2,175.0,RETURNED,Brazil
12153,C005,Wei Chen,wei.chen@example.com,2026-06-02,P1001,Laptop,3,750.5,PENDING,USA
12154,C006,Emma Wilson,emma.wilson@example.com,2026-06-03,P1002,Wireless Mouse,4,26.5,COMPLETED,India
12155,C007,Noah Patel,noah.patel@example.com,2026-06-04,P1003,USB-C Hub,5,39.99,CANCELLED,UK
12156,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-05,P1004,Monitor,1,220.5,RETURNED,Germany
12157,C009,Liam O'Brien,liam.obrien@example.com,2026-06-06,P1005,Keyboard,2,46.0,PENDING,Canada
12158,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-06-07,P1006,Webcam,3,59.99,COMPLETED,Australia
12159,C011,Maria Santos,maria.santos@example.com,2026-06-08,P1007,Headphones,4,89.5,CANCELLED,Japan
12160,C012,Omar Farouk,omar.farouk@example.com,2026-06-09,P1008,Desk Chair,5,176.0,RETURNED,Brazil
12161,C001,John Smith,john@example.com,2026-06-10,P1001,Laptop,1,750.0,PENDING,USA
12162,C002,Priya Sharma,priya.sharma@example.com,2026-06-11,P1002,Wireless Mouse,2,26.0,COMPLETED,India
12163,C003,Carlos Rivera,carlos.rivera@example.com,2026-06-12,P1003,USB-C Hub,3,40.99,CANCELLED,UK
12164,C004,Amina Hassan,amina.hassan@example.com,2026-06-13,P1004,Monitor,4,220.0,RETURNED,Germany
12165,C005,Wei Chen,wei.chen@example.com,2026-06-14,P1005,Keyboard,5,45.5,PENDING,Canada
12166,C006,Emma Wilson,emma.wilson@example.com,2026-06-15,P1006,Webcam,1,60.99,COMPLETED,Australia
12167,C007,Noah Patel,noah.patel@example.com,2026-06-16,P1007,Headphones,2,89.0,CANCELLED,Japan
12168,C008,Sofia Rossi,sofia.rossi@example.com,2026-06-17,P1008,Desk Chair,3,175.5,RETURNED,Brazil
12169,C009,Liam O'Brien,liam.obrien@example.com,2026-06-18,P1001,Laptop,4,751.0,PENDING,USA
12170,C010,Yuki Tanaka,yuki.tanaka@example.com,2026-06-19,P1002,Wireless Mouse,5,25.5,COMPLETED,India
12171,C011,Maria Santos,maria.santos@example.com,2026-06-20,P1003,USB-C Hub,1,40.49,CANCELLED,UK
12172,C012,Omar Farouk,omar.farouk@example.com,2026-06-21,P1004,Monitor,2,221.0,RETURNED,Germany
12173,C001,John Smith,john@example.com,2026-06-22,P1005,Keyboard,3,45.0,PENDING,Canada
12174,C002,Priya Sharma,priya.sharma@example.com,2026-06-23,P1006,Webcam,4,60.49,COMPLETED,Australia
12175,C003,Carlos Rivera,carlos.rivera@example.com,2026-06-24,P1007,Headphones,5,90.0,CANCELLED,Japan
12176,C004,Amina Hassan,amina.hassan@example.com,2026-06-25,P1008,Desk Chair,1,175.0,RETURNED,Brazil
12177,C005,Wei Chen,wei.chen@example.com,2026-06-26,P1001,Laptop,2,750.5,PENDING,USA
12178,C006,Emma Wilson,emma.wilson@example.com,2026-06-27,P1002,Wireless Mouse,3,26.5,COMPLETED,India
